season,match_id,match_name,home_team,away_team,bowling_team,venue,city,country,innings_id,name,fullName,Style,overs,maidens,conceded,wickets,economyRate,dots,foursConceded,sixesConceded,wides,noballs,captain
2022,1304069,MI v PBKS,MI,PBKS,MI,"Maharashtra Cricket Association Stadium, Pune",Pune,India,1,Basil Thampi,Basil Thampi,Right-arm medium-fast,4,0,47,2,11.75,7,3,3,2,0,FALSE
2022,1304069,MI v PBKS,MI,PBKS,MI,"Maharashtra Cricket Association Stadium, Pune",Pune,India,1,JD Unadkat,Jaydev Unadkat,Left-arm medium-fast,4,0,44,1,11,8,3,3,1,0,FALSE
2022,1304069,MI v PBKS,MI,PBKS,MI,"Maharashtra Cricket Association Stadium, Pune",Pune,India,1,JJ Bumrah,Jasprit Bumrah,Right-arm fast,4,0,28,1,7,6,2,0,2,0,FALSE
2022,1304069,MI v PBKS,MI,PBKS,MI,"Maharashtra Cricket Association Stadium, Pune",Pune,India,1,M Ashwin,Murugan Ashwin,Right-arm leg break,4,0,34,1,8.5,7,2,2,0,0,FALSE
2022,1304069,MI v PBKS,MI,PBKS,MI,"Maharashtra Cricket Association Stadium, Pune",Pune,India,1,TS Mills,Tymal Mills,Left-arm fast-medium,4,0,37,0,9.25,6,4,1,2,0,FALSE
2022,1304069,MI v PBKS,MI,PBKS,PBKS,"Maharashtra Cricket Association Stadium, Pune",Pune,India,2,VG Arora,Vaibhav Arora,Right-arm medium-fast,4,0,43,1,10.75,9,2,4,2,0,FALSE
2022,1304069,MI v PBKS,MI,PBKS,PBKS,"Maharashtra Cricket Association Stadium, Pune",Pune,India,2,K Rabada,Kagiso Rabada,Right-arm fast,4,0,29,2,7.25,15,3,2,0,0,FALSE
2022,1304069,MI v PBKS,MI,PBKS,PBKS,"Maharashtra Cricket Association Stadium, Pune",Pune,India,2,Arshdeep Singh,Arshdeep Singh,Left-arm medium-fast,4,0,29,0,7.25,11,2,1,0,1,FALSE
2022,1304069,MI v PBKS,MI,PBKS,PBKS,"Maharashtra Cricket Association Stadium, Pune",Pune,India,2,OF Smith,Odean Smith,Right-arm medium-fast,3,0,30,4,10,9,1,3,2,0,FALSE
2022,1304069,MI v PBKS,MI,PBKS,PBKS,"Maharashtra Cricket Association Stadium, Pune",Pune,India,2,LS Livingstone,Liam Livingstone,Right-arm off break,1,0,11,0,11,1,2,0,0,0,FALSE
2022,1304069,MI v PBKS,MI,PBKS,PBKS,"Maharashtra Cricket Association Stadium, Pune",Pune,India,2,RD Chahar,Rahul Chahar,Right-arm leg break,4,0,44,0,11,6,2,4,0,0,FALSE
2022,1304070,RR v GT,RR,GT,RR,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,1,JDS Neesham,James Neesham,Right-arm medium-fast,3,0,29,0,9.66,5,5,0,0,0,FALSE
2022,1304070,RR v GT,RR,GT,RR,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,1,M Prasidh Krishna,Prasidh Krishna,Right-arm fast,4,0,35,0,8.75,11,5,1,1,1,FALSE
2022,1304070,RR v GT,RR,GT,RR,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,1,KR Sen,Kuldeep Sen,Right-arm fast,4,0,51,1,12.75,6,9,1,0,0,FALSE
2022,1304070,RR v GT,RR,GT,RR,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,1,YS Chahal,Yuzvendra Chahal,Right-arm leg break,4,0,32,1,8,6,1,2,1,0,FALSE
2022,1304070,RR v GT,RR,GT,RR,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,1,R Parag,Riyan Parag,Right-arm leg break,1,0,12,1,12,2,1,1,0,0,FALSE
2022,1304070,RR v GT,RR,GT,RR,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,1,R Ashwin,Ravichandran Ashwin,Right-arm off break,4,0,33,0,8.25,9,1,2,1,0,FALSE
2022,1304070,RR v GT,RR,GT,GT,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,2,Mohammed Shami,Mohammed Shami,Right-arm fast-medium,4,0,39,1,9.75,6,4,1,0,0,FALSE
2022,1304070,RR v GT,RR,GT,GT,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,2,Yash Dayal,Yash Dayal,Left-arm medium-fast,4,0,40,3,10,13,6,2,0,0,FALSE
2022,1304070,RR v GT,RR,GT,GT,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,2,Rashid Khan,Rashid Khan,Right-arm leg break,4,0,24,0,6,11,1,1,0,0,FALSE
2022,1304070,RR v GT,RR,GT,GT,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,2,LH Ferguson,Lockie Ferguson,Right-arm fast,4,0,23,3,5.75,12,0,2,0,0,FALSE
2022,1304070,RR v GT,RR,GT,GT,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,2,R Tewatia,Rahul Tewatia,Right-arm leg break,1,0,9,0,9,2,0,1,0,0,FALSE
2022,1304070,RR v GT,RR,GT,GT,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,2,HH Pandya,Hardik Pandya,Right-arm medium-fast,2.3,0,18,1,7.2,4,1,0,2,0,TRUE
2022,1304070,RR v GT,RR,GT,GT,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,2,V Shankar,Vijay Shankar,Right-arm medium,0.3,0,1,0,2,2,0,0,0,0,FALSE
2022,1304071,SRH v KKR,SRH,KKR,SRH,"Brabourne Stadium, Mumbai",Mumbai,India,1,B Kumar,Bhuvneshwar Kumar,Right-arm medium-fast,4,0,37,1,9.25,13,4,2,1,0,FALSE
2022,1304071,SRH v KKR,SRH,KKR,SRH,"Brabourne Stadium, Mumbai",Mumbai,India,1,M Jansen,Marco Jansen,Left-arm fast-medium,4,0,26,1,6.5,12,2,1,1,0,FALSE
2022,1304071,SRH v KKR,SRH,KKR,SRH,"Brabourne Stadium, Mumbai",Mumbai,India,1,T Natarajan,T Natarajan,Left-arm medium-fast,4,0,37,3,9.25,11,4,2,0,0,FALSE
2022,1304071,SRH v KKR,SRH,KKR,SRH,"Brabourne Stadium, Mumbai",Mumbai,India,1,Umran Malik,Umran Malik,Right-arm fast,4,0,27,2,6.75,15,1,2,0,0,FALSE
2022,1304071,SRH v KKR,SRH,KKR,SRH,"Brabourne Stadium, Mumbai",Mumbai,India,1,Shashank Singh,Shashank Singh,Right-arm off break,1,0,10,0,10,1,1,0,1,0,FALSE
2022,1304071,SRH v KKR,SRH,KKR,SRH,"Brabourne Stadium, Mumbai",Mumbai,India,1,J Suchith,Jagadeesha Suchith,Slow left-arm orthodox spin,3,0,32,1,10.66,6,3,2,0,0,FALSE
2022,1304071,SRH v KKR,SRH,KKR,KKR,"Brabourne Stadium, Mumbai",Mumbai,India,2,UT Yadav,Umesh Yadav,Right-arm fast,4,0,31,0,7.75,10,5,0,1,0,FALSE
2022,1304071,SRH v KKR,SRH,KKR,KKR,"Brabourne Stadium, Mumbai",Mumbai,India,2,PJ Cummins,Pat Cummins,Right-arm fast,3.5,0,40,1,10.43,8,3,2,2,0,FALSE
2022,1304071,SRH v KKR,SRH,KKR,KKR,"Brabourne Stadium, Mumbai",Mumbai,India,2,AD Russell,Andre Russell,Right-arm fast,2,0,20,2,10,6,1,2,1,0,FALSE
2022,1304071,SRH v KKR,SRH,KKR,KKR,"Brabourne Stadium, Mumbai",Mumbai,India,2,Aman Hakim Khan,Aman Hakim Khan,Right-arm fast-medium,1,0,13,0,13,1,1,1,0,0,FALSE
2022,1304071,SRH v KKR,SRH,KKR,KKR,"Brabourne Stadium, Mumbai",Mumbai,India,2,CV Varun,Varun Chakravarthy,Right-arm leg break,3,0,45,0,15,2,3,4,0,0,FALSE
2022,1304071,SRH v KKR,SRH,KKR,KKR,"Brabourne Stadium, Mumbai",Mumbai,India,2,SP Narine,Sunil Narine,Right-arm off break,4,0,23,0,5.75,8,0,1,0,0,FALSE
2022,1304072,MI v LSG,MI,LSG,MI,"Brabourne Stadium, Mumbai",Mumbai,India,1,NT Tilak Varma,Tilak Varma,Right-arm off break,1,0,7,0,7,2,1,0,0,0,FALSE
2022,1304072,MI v LSG,MI,LSG,MI,"Brabourne Stadium, Mumbai",Mumbai,India,1,JD Unadkat,Jaydev Unadkat,Left-arm medium-fast,4,0,32,2,8,8,3,1,1,0,FALSE
2022,1304072,MI v LSG,MI,LSG,MI,"Brabourne Stadium, Mumbai",Mumbai,India,1,M Ashwin,Murugan Ashwin,Right-arm leg break,4,0,33,1,8.25,8,2,2,0,0,FALSE
2022,1304072,MI v LSG,MI,LSG,MI,"Brabourne Stadium, Mumbai",Mumbai,India,1,JJ Bumrah,Jasprit Bumrah,Right-arm fast,4,0,24,0,6,9,1,0,2,0,FALSE
2022,1304072,MI v LSG,MI,LSG,MI,"Brabourne Stadium, Mumbai",Mumbai,India,1,TS Mills,Tymal Mills,Left-arm fast-medium,3,0,54,0,18,3,9,2,1,0,FALSE
2022,1304072,MI v LSG,MI,LSG,MI,"Brabourne Stadium, Mumbai",Mumbai,India,1,FA Allen,Fabian Allen,Slow left-arm orthodox spin,4,0,46,1,11.5,6,4,3,0,0,FALSE
2022,1304072,MI v LSG,MI,LSG,LSG,"Brabourne Stadium, Mumbai",Mumbai,India,2,JO Holder,Jason Holder,Right-arm medium-fast,4,0,34,1,8.5,7,2,1,2,0,FALSE
2022,1304072,MI v LSG,MI,LSG,LSG,"Brabourne Stadium, Mumbai",Mumbai,India,2,PVD Chameera,Dushmantha Chameera,Right-arm fast-medium,4,0,48,1,12,11,3,4,1,0,FALSE
2022,1304072,MI v LSG,MI,LSG,LSG,"Brabourne Stadium, Mumbai",Mumbai,India,2,Avesh Khan,Avesh Khan,Right-arm fast-medium,4,0,30,3,7.5,14,6,0,1,0,FALSE
2022,1304072,MI v LSG,MI,LSG,LSG,"Brabourne Stadium, Mumbai",Mumbai,India,2,Ravi Bishnoi,Ravi Bishnoi,Right-arm leg break,4,0,34,1,8.5,4,4,0,1,0,FALSE
2022,1304072,MI v LSG,MI,LSG,LSG,"Brabourne Stadium, Mumbai",Mumbai,India,2,MP Stoinis,Marcus Stoinis,Right-arm medium-fast,2,0,13,1,6.5,4,1,0,0,0,FALSE
2022,1304072,MI v LSG,MI,LSG,LSG,"Brabourne Stadium, Mumbai",Mumbai,India,2,KH Pandya,Krunal Pandya,Slow left-arm orthodox spin,2,0,16,0,8,2,2,0,0,0,FALSE
2022,1304073,DC v RCB,DC,RCB,DC,"Wankhede Stadium, Mumbai",Mumbai,India,1,Mustafizur Rahman,Mustafizur Rahman,Left-arm medium-fast,4,0,48,0,12,8,7,2,1,0,FALSE
2022,1304073,DC v RCB,DC,RCB,DC,"Wankhede Stadium, Mumbai",Mumbai,India,1,SN Thakur,Shardul Thakur,Right-arm medium-fast,4,0,27,1,6.75,14,3,1,1,0,FALSE
2022,1304073,DC v RCB,DC,RCB,DC,"Wankhede Stadium, Mumbai",Mumbai,India,1,KK Ahmed,Khaleel Ahmed,Left-arm medium-fast,4,0,36,1,9,9,3,2,0,0,FALSE
2022,1304073,DC v RCB,DC,RCB,DC,"Wankhede Stadium, Mumbai",Mumbai,India,1,AR Patel,Axar Patel,Slow left-arm orthodox spin,4,0,29,1,7.25,7,3,0,1,0,FALSE
2022,1304073,DC v RCB,DC,RCB,DC,"Wankhede Stadium, Mumbai",Mumbai,India,1,Kuldeep Yadav,Kuldeep Yadav,Left-arm wrist-spin,4,0,46,1,11.5,7,3,3,3,0,FALSE
2022,1304073,DC v RCB,DC,RCB,RCB,"Wankhede Stadium, Mumbai",Mumbai,India,2,GJ Maxwell,Glenn Maxwell,Right-arm off break,2,0,14,0,7,4,0,1,0,0,FALSE
2022,1304073,DC v RCB,DC,RCB,RCB,"Wankhede Stadium, Mumbai",Mumbai,India,2,Mohammed Siraj,Mohammed Siraj,Right-arm fast-medium,4,0,31,2,7.75,10,1,2,0,0,FALSE
2022,1304073,DC v RCB,DC,RCB,RCB,"Wankhede Stadium, Mumbai",Mumbai,India,2,JR Hazlewood,Josh Hazlewood,Right-arm fast-medium,4,0,28,3,7,12,3,1,1,0,FALSE
2022,1304073,DC v RCB,DC,RCB,RCB,"Wankhede Stadium, Mumbai",Mumbai,India,2,Shahbaz Ahmed,Shahbaz Ahmed,Slow left-arm orthodox spin,2,0,19,0,9.5,3,1,1,2,0,FALSE
2022,1304073,DC v RCB,DC,RCB,RCB,"Wankhede Stadium, Mumbai",Mumbai,India,2,HV Patel,Harshal Patel,Right-arm medium-fast,4,0,40,0,10,5,3,2,1,0,FALSE
2022,1304073,DC v RCB,DC,RCB,RCB,"Wankhede Stadium, Mumbai",Mumbai,India,2,PWH de Silva,Wanindu Hasaranga de Silva,Right-arm leg break,4,0,40,1,10,9,3,3,0,0,FALSE
2022,1304074,PBKS v SRH,PBKS,SRH,SRH,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,1,B Kumar,Bhuvneshwar Kumar,Right-arm medium-fast,4,0,22,3,5.5,13,1,1,0,0,FALSE
2022,1304074,PBKS v SRH,PBKS,SRH,SRH,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,1,M Jansen,Marco Jansen,Left-arm fast-medium,4,0,35,0,8.75,11,5,1,1,0,FALSE
2022,1304074,PBKS v SRH,PBKS,SRH,SRH,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,1,T Natarajan,T Natarajan,Left-arm medium-fast,4,0,38,1,9.5,8,3,1,4,0,FALSE
2022,1304074,PBKS v SRH,PBKS,SRH,SRH,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,1,J Suchith,Jagadeesha Suchith,Slow left-arm orthodox spin,4,0,28,1,7,10,1,2,1,0,FALSE
2022,1304074,PBKS v SRH,PBKS,SRH,SRH,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,1,Umran Malik,Umran Malik,Right-arm fast,4,1,28,4,7,15,3,2,0,0,FALSE
2022,1304074,PBKS v SRH,PBKS,SRH,PBKS,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,2,VG Arora,Vaibhav Arora,Right-arm medium-fast,3.5,0,35,0,9.13,9,5,1,0,0,FALSE
2022,1304074,PBKS v SRH,PBKS,SRH,PBKS,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,2,K Rabada,Kagiso Rabada,Right-arm fast,4,0,29,1,7.25,9,3,0,0,0,FALSE
2022,1304074,PBKS v SRH,PBKS,SRH,PBKS,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,2,Arshdeep Singh,Arshdeep Singh,Left-arm medium-fast,4,0,32,0,8,7,3,0,2,0,FALSE
2022,1304074,PBKS v SRH,PBKS,SRH,PBKS,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,2,RD Chahar,Rahul Chahar,Right-arm leg break,4,0,28,2,7,7,1,0,1,0,FALSE
2022,1304074,PBKS v SRH,PBKS,SRH,PBKS,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,2,OF Smith,Odean Smith,Right-arm medium-fast,1,0,8,0,8,3,0,1,0,0,FALSE
2022,1304074,PBKS v SRH,PBKS,SRH,PBKS,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,2,LS Livingstone,Liam Livingstone,Right-arm off break,2,0,19,0,9.5,3,0,2,0,0,FALSE
2022,1304075,GT v CSK,GT,CSK,GT,"Maharashtra Cricket Association Stadium, Pune",Pune,India,1,Mohammed Shami,Mohammed Shami,Right-arm fast-medium,4,0,20,1,5,13,2,0,2,0,FALSE
2022,1304075,GT v CSK,GT,CSK,GT,"Maharashtra Cricket Association Stadium, Pune",Pune,India,1,Yash Dayal,Yash Dayal,Left-arm medium-fast,4,0,40,1,10,8,3,2,1,1,FALSE
2022,1304075,GT v CSK,GT,CSK,GT,"Maharashtra Cricket Association Stadium, Pune",Pune,India,1,AS Joseph,Alzarri Joseph,Right-arm fast,4,0,34,2,8.5,10,1,3,1,0,FALSE
2022,1304075,GT v CSK,GT,CSK,GT,"Maharashtra Cricket Association Stadium, Pune",Pune,India,1,LH Ferguson,Lockie Ferguson,Right-arm fast,4,0,46,0,11.5,5,4,3,0,0,FALSE
2022,1304075,GT v CSK,GT,CSK,GT,"Maharashtra Cricket Association Stadium, Pune",Pune,India,1,Rashid Khan,Rashid Khan,Right-arm leg break,4,0,29,0,7.25,5,1,1,0,0,TRUE
2022,1304075,GT v CSK,GT,CSK,CSK,"Maharashtra Cricket Association Stadium, Pune",Pune,India,2,Mukesh Choudhary,Mukesh Choudhary,Left-arm medium-fast,3,0,18,1,6,10,3,0,1,0,FALSE
2022,1304075,GT v CSK,GT,CSK,CSK,"Maharashtra Cricket Association Stadium, Pune",Pune,India,2,M Theekshana,Maheesh Theekshana,Right-arm off break,4,0,24,2,6,8,1,1,0,0,FALSE
2022,1304075,GT v CSK,GT,CSK,CSK,"Maharashtra Cricket Association Stadium, Pune",Pune,India,2,CJ Jordan,Chris Jordan,Right-arm fast-medium,3.5,0,58,0,15.13,4,5,4,0,1,FALSE
2022,1304075,GT v CSK,GT,CSK,CSK,"Maharashtra Cricket Association Stadium, Pune",Pune,India,2,RA Jadeja,Ravindra Jadeja,Slow left-arm orthodox spin,3,0,25,1,8.33,6,1,2,0,0,TRUE
2022,1304075,GT v CSK,GT,CSK,CSK,"Maharashtra Cricket Association Stadium, Pune",Pune,India,2,MM Ali,Moeen Ali,Right-arm off break,2,0,17,0,8.5,3,1,1,0,0,FALSE
2022,1304075,GT v CSK,GT,CSK,CSK,"Maharashtra Cricket Association Stadium, Pune",Pune,India,2,DJ Bravo,Dwayne Bravo,Right-arm medium-fast,4,1,23,3,5.75,12,1,1,0,0,FALSE
2022,1304076,RR v KKR,RR,KKR,KKR,"Brabourne Stadium, Mumbai",Mumbai,India,1,UT Yadav,Umesh Yadav,Right-arm fast,4,0,44,0,11,11,3,3,0,1,FALSE
2022,1304076,RR v KKR,RR,KKR,KKR,"Brabourne Stadium, Mumbai",Mumbai,India,1,Shivam Mavi,Shivam Mavi,Right-arm fast-medium,4,0,34,1,8.5,10,4,1,0,0,FALSE
2022,1304076,RR v KKR,RR,KKR,KKR,"Brabourne Stadium, Mumbai",Mumbai,India,1,CV Varun,Varun Chakravarthy,Right-arm leg break,2,0,30,0,15,1,1,2,1,0,FALSE
2022,1304076,RR v KKR,RR,KKR,KKR,"Brabourne Stadium, Mumbai",Mumbai,India,1,PJ Cummins,Pat Cummins,Right-arm fast,4,0,50,1,12.5,4,7,1,2,0,FALSE
2022,1304076,RR v KKR,RR,KKR,KKR,"Brabourne Stadium, Mumbai",Mumbai,India,1,SP Narine,Sunil Narine,Right-arm off break,4,0,21,2,5.25,11,0,1,2,0,FALSE
2022,1304076,RR v KKR,RR,KKR,KKR,"Brabourne Stadium, Mumbai",Mumbai,India,1,AD Russell,Andre Russell,Right-arm fast,2,0,29,1,14.5,3,3,2,1,0,FALSE
2022,1304076,RR v KKR,RR,KKR,RR,"Brabourne Stadium, Mumbai",Mumbai,India,2,TA Boult,Trent Boult,Left-arm fast-medium,4,0,48,0,12,7,5,3,0,0,FALSE
2022,1304076,RR v KKR,RR,KKR,RR,"Brabourne Stadium, Mumbai",Mumbai,India,2,M Prasidh Krishna,Prasidh Krishna,Right-arm fast,4,0,43,1,10.75,5,6,0,5,0,FALSE
2022,1304076,RR v KKR,RR,KKR,RR,"Brabourne Stadium, Mumbai",Mumbai,India,2,OC McCoy,Obed McCoy,Left-arm fast-medium,3.4,0,41,2,11.18,6,2,2,4,0,FALSE
2022,1304076,RR v KKR,RR,KKR,RR,"Brabourne Stadium, Mumbai",Mumbai,India,2,R Ashwin,Ravichandran Ashwin,Right-arm off break,4,0,38,1,9.5,8,1,3,0,0,FALSE
2022,1304076,RR v KKR,RR,KKR,RR,"Brabourne Stadium, Mumbai",Mumbai,India,2,YS Chahal,Yuzvendra Chahal,Right-arm leg break,4,0,40,5,10,7,4,1,4,0,FALSE
2022,1304077,LSG v RCB,LSG,RCB,LSG,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,1,PVD Chameera,Dushmantha Chameera,Right-arm fast-medium,3,0,31,2,10.33,7,4,1,1,0,FALSE
2022,1304077,LSG v RCB,LSG,RCB,LSG,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,1,Avesh Khan,Avesh Khan,Right-arm fast-medium,4,0,33,0,8.25,7,2,1,1,0,FALSE
2022,1304077,LSG v RCB,LSG,RCB,LSG,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,1,KH Pandya,Krunal Pandya,Slow left-arm orthodox spin,4,0,29,1,7.25,6,2,1,0,0,FALSE
2022,1304077,LSG v RCB,LSG,RCB,LSG,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,1,Ravi Bishnoi,Ravi Bishnoi,Right-arm leg break,4,0,47,0,11.75,5,4,2,1,1,FALSE
2022,1304077,LSG v RCB,LSG,RCB,LSG,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,1,JO Holder,Jason Holder,Right-arm medium-fast,4,0,25,2,6.25,8,2,0,2,0,FALSE
2022,1304077,LSG v RCB,LSG,RCB,LSG,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,1,MP Stoinis,Marcus Stoinis,Right-arm medium-fast,1,0,14,0,14,0,2,0,1,0,FALSE
2022,1304077,LSG v RCB,LSG,RCB,RCB,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,2,Mohammed Siraj,Mohammed Siraj,Right-arm fast-medium,4,0,31,1,7.75,12,6,0,1,0,FALSE
2022,1304077,LSG v RCB,LSG,RCB,RCB,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,2,GJ Maxwell,Glenn Maxwell,Right-arm off break,2,0,11,1,5.5,6,1,0,1,0,FALSE
2022,1304077,LSG v RCB,LSG,RCB,RCB,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,2,JR Hazlewood,Josh Hazlewood,Right-arm fast-medium,4,0,25,4,6.25,10,1,1,2,0,FALSE
2022,1304077,LSG v RCB,LSG,RCB,RCB,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,2,Shahbaz Ahmed,Shahbaz Ahmed,Slow left-arm orthodox spin,4,0,25,0,6.25,10,1,1,0,0,FALSE
2022,1304077,LSG v RCB,LSG,RCB,RCB,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,2,HV Patel,Harshal Patel,Right-arm medium-fast,4,0,47,2,11.75,7,4,2,3,0,FALSE
2022,1304077,LSG v RCB,LSG,RCB,RCB,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,2,PWH de Silva,Wanindu Hasaranga de Silva,Right-arm leg break,2,0,20,0,10,5,1,2,0,0,FALSE
2022,1304078,DC v PBKS,DC,PBKS,DC,"Brabourne Stadium, Mumbai",Mumbai,India,1,SN Thakur,Shardul Thakur,Right-arm medium-fast,2,0,20,0,10,5,4,0,0,0,FALSE
2022,1304078,DC v PBKS,DC,PBKS,DC,"Brabourne Stadium, Mumbai",Mumbai,India,1,KK Ahmed,Khaleel Ahmed,Left-arm medium-fast,4,0,21,2,5.25,13,2,0,1,0,FALSE
2022,1304078,DC v PBKS,DC,PBKS,DC,"Brabourne Stadium, Mumbai",Mumbai,India,1,Lalit Yadav,Lalit Yadav,Right-arm off break,2,0,11,2,5.5,8,2,0,0,0,FALSE
2022,1304078,DC v PBKS,DC,PBKS,DC,"Brabourne Stadium, Mumbai",Mumbai,India,1,Mustafizur Rahman,Mustafizur Rahman,Left-arm medium-fast,4,0,28,1,7,14,4,1,0,0,FALSE
2022,1304078,DC v PBKS,DC,PBKS,DC,"Brabourne Stadium, Mumbai",Mumbai,India,1,AR Patel,Axar Patel,Slow left-arm orthodox spin,4,0,10,2,2.5,14,0,0,0,0,FALSE
2022,1304078,DC v PBKS,DC,PBKS,DC,"Brabourne Stadium, Mumbai",Mumbai,India,1,Kuldeep Yadav,Kuldeep Yadav,Left-arm wrist-spin,4,0,24,2,6,9,3,0,0,0,FALSE
2022,1304078,DC v PBKS,DC,PBKS,PBKS,"Brabourne Stadium, Mumbai",Mumbai,India,2,VG Arora,Vaibhav Arora,Right-arm medium-fast,2,0,31,0,15.5,2,5,1,0,0,FALSE
2022,1304078,DC v PBKS,DC,PBKS,PBKS,"Brabourne Stadium, Mumbai",Mumbai,India,2,K Rabada,Kagiso Rabada,Right-arm fast,3,0,35,0,11.66,5,5,1,1,0,FALSE
2022,1304078,DC v PBKS,DC,PBKS,PBKS,"Brabourne Stadium, Mumbai",Mumbai,India,2,Arshdeep Singh,Arshdeep Singh,Left-arm medium-fast,1,0,17,0,17,1,3,0,3,0,FALSE
2022,1304078,DC v PBKS,DC,PBKS,PBKS,"Brabourne Stadium, Mumbai",Mumbai,India,2,NT Ellis,Nathan Ellis,Right-arm fast-medium,2,0,15,0,7.5,5,2,0,2,0,FALSE
2022,1304078,DC v PBKS,DC,PBKS,PBKS,"Brabourne Stadium, Mumbai",Mumbai,India,2,RD Chahar,Rahul Chahar,Right-arm leg break,2.3,0,21,1,8.4,4,3,0,0,0,FALSE
2022,1304079,MI v CSK,MI,CSK,CSK,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,1,Mukesh Choudhary,Mukesh Choudhary,Left-arm medium-fast,3,0,19,3,6.33,12,3,0,1,0,FALSE
2022,1304079,MI v CSK,MI,CSK,CSK,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,1,MJ Santner,Mitchell Santner,Slow left-arm orthodox spin,3,0,16,1,5.33,9,2,0,0,0,FALSE
2022,1304079,MI v CSK,MI,CSK,CSK,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,1,M Theekshana,Maheesh Theekshana,Right-arm off break,4,0,35,1,8.75,4,1,2,0,0,FALSE
2022,1304079,MI v CSK,MI,CSK,CSK,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,1,RA Jadeja,Ravindra Jadeja,Slow left-arm orthodox spin,4,0,30,0,7.5,8,2,1,0,0,TRUE
2022,1304079,MI v CSK,MI,CSK,CSK,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,1,D Pretorius,Dwaine Pretorius,Right-arm medium-fast,2,0,17,0,8.5,4,0,1,0,0,FALSE
2022,1304079,MI v CSK,MI,CSK,CSK,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,1,DJ Bravo,Dwayne Bravo,Right-arm medium-fast,4,0,36,2,9,9,4,1,2,0,FALSE
2022,1304079,MI v CSK,MI,CSK,MI,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,2,DR Sams,Daniel Sams,Left-arm fast-medium,4,0,30,4,7.5,12,2,2,1,0,FALSE
2022,1304079,MI v CSK,MI,CSK,MI,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,2,JJ Bumrah,Jasprit Bumrah,Right-arm fast,4,0,29,0,7.25,9,2,1,2,0,FALSE
2022,1304079,MI v CSK,MI,CSK,MI,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,2,RP Meredith,Riley Meredith,Right-arm fast,4,0,25,1,6.25,14,2,1,2,0,FALSE
2022,1304079,MI v CSK,MI,CSK,MI,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,2,JD Unadkat,Jaydev Unadkat,Left-arm medium-fast,4,0,48,2,12,5,4,3,1,0,FALSE
